,color,command,deleted,from,message,room,timestamp,video-offset,badges,bits,color,display-name,emotes,id,login,mod,msg-id,msg-param-months,room-id,sent-ts,style,subscriber,system-msg,tmi-sent-ts,turbo,user-id,user-type
101,#E6C300,,False,chuckthegypsy,can I get a PogChamp for Overwatch,clintstevens,1492400492880,95880,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,"{'88': [[12, 19]]}",31e23ec0-8a33-4802-8875-46b5f34b58e2,,False,,,86268118,1492400505811,,True,,1492400507338,False,27862377,
102,#FF4500,,False,proprofessional,yo,clintstevens,1492400493146,96146,,,#FF4500,proprofessional,,d40a84be-f492-442e-b23e-d644d3436a8b,,False,,,86268118,1492400504409,,False,,1492400507571,False,40189728,
103,#00CCC9,,False,superenergiez,its a good game,clintstevens,1492400493501,96501,"subscriber/0,bits/1000",,#00CCC9,SuperEnergiez,,14635a51-3209-4cd3-bc58-3618527f3a01,,False,,,86268118,1492400490846,,True,,1492400507963,False,30477322,
104,#5F9EA0,,False,shirazrl,yeah we are done,clintstevens,1492400494411,97411,,,#5F9EA0,ShirazRL,,ae8a615e-2547-49ec-8dc6-80645555abbe,,False,,,86268118,1492400508870,,False,,1492400508866,False,67468924,
105,,,False,jackjensens,dont play voerwatch its bad,clintstevens,1492400495257,98257,"subscriber/0,bits/100",,,JackJensens,,5c4345f8-fb5f-43a5-b502-1e33a27d2195,,False,,,86268118,1492400117155,,True,,1492400509705,False,141948140,
106,#00CCC9,,False,superenergiez,superT,clintstevens,1492400496375,99375,"subscriber/0,bits/1000",,#00CCC9,SuperEnergiez,,b4dd15e4-07de-44bf-9fe5-ceb0096f30d7,,False,,,86268118,1492400493604,,True,,1492400510755,False,30477322,
107,#FF69B4,,False,amadzebra,!uptime,clintstevens,1492400496943,99943,bits/100,,#FF69B4,AMadZebra,,7bca20ac-48c0-4013-ab55-fba6a7f3454a,,False,,,86268118,1492400511122,,False,,1492400511401,False,31695304,
108,#E6C300,,False,chuckthegypsy,PogChamp,clintstevens,1492400497069,100069,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,"{'88': [[0, 7]]}",0c4ada8b-2717-4b14-8f9d-5c79c53fc5c8,,False,,,86268118,1492400509978,,True,,1492400511511,False,27862377,
109,#FF69B4,,False,moobot,1m 54s .,clintstevens,1492400497196,100196,moderator/1,,#FF69B4,Moobot,,c2937dfd-f6da-4320-8483-42120bcf0aa6,,True,,,86268118,,,False,,1492400511654,False,1564983,mod
110,#CD9FFE,,False,xenoda,PogChamp,clintstevens,1492400499453,102453,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'88': [[0, 7]]}",87915a09-971a-463d-9abc-ac74869ba93a,,True,,,86268118,1492400493642,,True,,1492400513924,False,53569589,mod
111,#0000FF,,False,thanatoast01,PogChamp,clintstevens,1492400500794,103794,bits/100,,#0000FF,thanatoast01,"{'88': [[0, 7]]}",5ea9d232-3d57-4b02-9fbf-4a0d4c48c45a,,False,,,86268118,1492400515473,,False,,1492400515242,False,126732184,
112,#CD9FFE,,False,xenoda,OVERWATCH PogChamp,clintstevens,1492400502739,105739,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,"{'88': [[10, 17]]}",5f9a5c21-3d96-4c56-b991-eec9fe66ab92,,True,,,86268118,1492400496934,,True,,1492400517174,False,53569589,mod
113,#00CC58,,False,mrfunbaggs,PepePls ruyuHype ruyuLUL PepePls,clintstevens,1492400503214,106214,,,#00CC58,MrFunbaggs,"{'130459': [[8, 15]], '136077': [[17, 23]]}",0cb0a279-078b-4de7-b8e1-6b3811a75f3b,,False,,,86268118,1492400518872,,False,,1492400517648,False,60008999,
114,#7A00CC,,False,scuffedruns,if you don't put makar back i'm knocking you down to 3rd BabyRage,clintstevens,1492400503769,106769,"subscriber/3,bits/1000",,#7A00CC,ScuffedRuns,"{'22639': [[57, 64]]}",1dece557-2b2b-4af3-aa42-bb60fbecca2f,,False,,,86268118,1492400519236,,True,,1492400518229,False,56544921,
115,#8A2BE2,,False,curlyfrylol,Clint are you actually gonna play Overwatch?,clintstevens,1492400504227,107227,"moderator/1,subscriber/0",,#8A2BE2,Curlyfrylol,,2729b26a-e09e-4261-8474-6257d457eec5,,True,,,86268118,,,True,,1492400518667,False,76385938,mod
116,,,False,jandos1234,dont play obverwatch,clintstevens,1492400505010,108010,,,,jandos1234,,042c2d1c-7005-496f-9e7c-ef8c3f90cf5f,,False,,,86268118,1492400515528,,False,,1492400519401,False,114518874,
117,#FF0000,,False,fitzyhere,Overwatch? fitzBEANHERE,clintstevens,1492400506374,109374,,,#FF0000,Fitzyhere,"{'162896': [[11, 22]]}",0f488447-dc14-4688-8de3-1bd0e7d3eb3e,,False,,,86268118,1492400491828,,False,,1492400520827,False,23155607,
118,#FF0000,,False,dirtydan25,@ClintStevens how's it going man,clintstevens,1492400506778,109778,"subscriber/0,premium/1",,#FF0000,DirtyDan25,,2460db15-2411-4667-b622-1c7956099700,,False,,,86268118,1492400523473,,True,,1492400521236,False,70246113,
119,#FF7F50,,False,lil_wiggly,moon2T moon2T,clintstevens,1492400508157,111157,,,#FF7F50,Lil_Wiggly,"{'146843': [[0, 5], [7, 12]]}",9aab33fa-dff6-4da3-bf50-916e7ffab70a,,False,,,86268118,1492400522239,,False,,1492400522581,False,63269825,
120,,,False,danpietro,hey clint gl today,clintstevens,1492400509015,112015,"subscriber/0,premium/1",,,danpietro,,f914c2d3-ea0c-4403-9838-bb58791250b8,,False,,,86268118,,,True,,1492400523460,False,122129689,
121,,,False,battlingpeter,PogChamp,clintstevens,1492400509559,112559,,,,battlingPeter,"{'88': [[0, 7]]}",fdaf6761-891c-45af-8c00-b59f6faecfbb,,False,,,86268118,1492400524077,,False,,1492400523991,False,141734893,
122,#008000,,False,cheezeburgerstick,"@ClintStevens, Why do you hate TriHard ?",clintstevens,1492400510106,113106,"subscriber/3,bits/1000",,#008000,Cheezeburgerstick,"{'120232': [[31, 37]]}",8914c48c-f1f0-4fac-aa29-e72c0ce25f3d,,False,,,86268118,1492400524338,,True,,1492400524565,False,26526574,
123,#5F9EA0,,False,shirazrl,curly got you into overwatch lmao,clintstevens,1492400510407,113407,,,#5F9EA0,ShirazRL,,b0a143f2-8f85-4a75-b74b-da360a215946,,False,,,86268118,1492400524830,,False,,1492400524865,False,67468924,
124,#E6C300,,False,chuckthegypsy,rocket girl,clintstevens,1492400511514,114514,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,eaeea3d3-091d-47f5-bb47-30f6696073f5,,False,,,86268118,1492400524447,,True,,1492400525974,False,27862377,
125,,,False,demonkoko,all hail clint,clintstevens,1492400511548,114548,,,,demonkoko,,d1084f6b-ea13-4070-a025-46bdde58b868,,False,,,86268118,,,False,,1492400526007,False,106364127,
126,#0000FF,,False,venomousz,hey Clint looking really gay today,clintstevens,1492400512746,115746,,,#0000FF,Venomousz,,1c90ee05-0d86-49ec-a8b5-bab1deefa335,,False,,,86268118,,,False,,1492400527199,False,38960439,
127,#1A3B51,,False,maxximinn,I PLAY DAT SHIT TOO CLINT,clintstevens,1492400513737,116737,,,#1A3B51,Maxximinn,,b01458e5-02f1-4630-9482-74c9dc1c2d4e,,False,,,86268118,1492400525760,,False,,1492400528177,False,39563600,
128,#FFC2E8,,False,shinycutesylveon,hurpy clintC clintC,clintstevens,1492400514250,117250,"subscriber/3,turbo/1",,#FFC2E8,shinycutesylveon,"{'146960': [[6, 11], [13, 18]]}",cbc9934b-245f-4b14-bbe4-90fbc102be77,,False,,,86268118,1492400528264,,True,,1492400528694,True,61674684,
129,#CD9FFE,,False,xenoda,"@Clintstevens, pharah only",clintstevens,1492400514416,117416,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,a0a74129-8b1b-4626-8b51-4dd4a88d4648,,True,,,86268118,1492400508654,,True,,1492400528866,False,53569589,mod
130,#1E90FF,,False,trevorperdue,PogChamp,clintstevens,1492400515925,118925,,,#1E90FF,TrevorPerdue,"{'88': [[0, 7]]}",80ba6d92-573f-47ba-a31c-dba4dd21bd09,,False,,,86268118,1492400535263,,False,,1492400530365,False,62668990,
131,#E6C300,,False,chuckthegypsy,and the arrow guy,clintstevens,1492400516674,119674,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,c9eb3723-790a-4814-9e5b-15aa8375fccd,,False,,,86268118,1492400529583,,True,,1492400531118,False,27862377,
132,#FF6BB5,,False,lance_f4664,clintW,clintstevens,1492400517712,120712,"subscriber/0,bits/100",,#FF6BB5,Lance_F4664,"{'79976': [[0, 5]]}",9f865b54-2084-4232-affd-93defd3e5f79,,False,,,86268118,1492400566263,,True,,1492400532163,False,47386101,
133,#CC00A3,,False,johnpigbacker,PogChamp,clintstevens,1492400518936,121936,"subscriber/3,premium/1",,#CC00A3,Johnpigbacker,"{'88': [[0, 7]]}",345e1949-5f43-407e-9f72-0103ae08e51e,,False,,,86268118,,,True,,1492400533367,False,30830138,
134,,,False,jackjensens,dont play ogre wtach,clintstevens,1492400519183,122183,"subscriber/0,bits/100",,,JackJensens,,30308ec0-6312-44c3-a5e2-7c523c853322,,False,,,86268118,1492400141106,,True,,1492400533620,False,141948140,
135,,,False,hairlessrat,@ClintStevens hi,clintstevens,1492400521550,124550,,,,hairlessrat,,b66d8728-566f-418a-b328-2e2422de5359,,False,,,86268118,1492400538521,,False,,1492400536002,False,135137786,
136,#008000,,False,blink_templar,PogChamp,clintstevens,1492400521664,124664,,,#008000,blink_templar,"{'88': [[0, 7]]}",dc27435b-d0d8-4ee5-8aab-d8b1c248d685,,False,,,86268118,1492400535076,,False,,1492400536095,False,24344733,
137,#FF69B4,,False,ac0hn,hello clint and chat,clintstevens,1492400522425,125425,"subscriber/12,bits/100000",,#FF69B4,aC0HN,,5e652706-9846-42c5-a124-c2b7ec6ddce1,,False,,,86268118,1492400538093,,True,,1492400536857,False,102774449,
138,#8A2BE2,,False,curlyfrylol,Nigga I played with you but I didn't playing it much. Chuck never played,clintstevens,1492400522548,125548,"moderator/1,subscriber/0",,#8A2BE2,Curlyfrylol,,6b26f2ba-274d-483d-bbfa-58c6338b01cb,,True,,,86268118,,,True,,1492400537015,False,76385938,mod
139,#CD9FFE,,False,xenoda,"@Clintstevens, we've been teaching him",clintstevens,1492400523068,126068,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,267fa30b-c792-4abd-b2df-a3559c4d8a7e,,True,,,86268118,1492400517315,,True,,1492400537530,False,53569589,mod
140,#DAA520,,False,thirteenjhm13,hanzo main LUL,clintstevens,1492400523210,126210,subscriber/3,,#DAA520,ThirteenJhm13,,9eb1f1ce-9a5e-440c-a21d-574589cbe758,,False,,,86268118,1492400535952,,True,,1492400537668,False,35950973,
141,#1E90FF,,False,aloredo94,You like that drawing that girl did of you? The one you raided? @ClintStevens,clintstevens,1492400524173,127173,"subscriber/3,premium/1",,#1E90FF,aloredo94,,24b19ab9-5f31-48b6-a090-da5bd634fe70,,False,,,86268118,1492400538523,,True,,1492400538598,False,88354995,
142,#1E90FF,,False,alphador_,i bet hes a bastion main,clintstevens,1492400524340,127340,premium/1,,#1E90FF,alphador_,,083a9d56-7794-48fd-8f25-cd2415760daf,,False,,,86268118,1492400537374,,False,,1492400538790,False,139757133,
143,#1A3B51,,False,maxximinn,i main mei,clintstevens,1492400526043,129043,,,#1A3B51,Maxximinn,,f5eb1be1-aba8-470b-83e0-e004cfe19f61,,False,,,86268118,1492400538183,,False,,1492400540488,False,39563600,
144,#008000,,False,blink_templar,!uptime,clintstevens,1492400528336,131336,,,#008000,blink_templar,,9d863141-781f-4aaf-9bde-1aff9b0a83d9,,False,,,86268118,1492400541809,,False,,1492400542804,False,24344733,
145,#FF69B4,,False,moobot,2m 26s .,clintstevens,1492400528698,131698,moderator/1,,#FF69B4,Moobot,,7df318dc-e19f-4d02-a501-1a2d08c93d56,,True,,,86268118,,,False,,1492400543144,False,1564983,mod
146,#0000FF,,False,venomousz,yo chuck mod me now,clintstevens,1492400529938,132938,,,#0000FF,Venomousz,,d4794c06-1b7c-4bd7-ad1f-5f911e3da734,,False,,,86268118,,,False,,1492400544395,False,38960439,
147,#8A2BE2,,False,ballsdeep_96,I play daddy 76,clintstevens,1492400530437,133437,bits/100,,#8A2BE2,ballsdeep_96,,21158f26-2b25-4fbc-9a3d-ae3abe30316c,,False,,,86268118,1492400556533,,False,,1492400544877,False,37238091,
148,#8A2BE2,,False,curlyfrylol,We played together all the time actually Clint like a year ago,clintstevens,1492400532179,135179,"moderator/1,subscriber/0",,#8A2BE2,Curlyfrylol,,33c16c2a-e1a0-400b-bc13-3c0158dc2c64,,True,,,86268118,,,True,,1492400546654,False,76385938,mod
149,#E6C300,,False,chuckthegypsy,I like the rocket chick,clintstevens,1492400533256,136256,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,f75b6a79-d032-4c4f-8b12-d1652cfd0613,,False,,,86268118,1492400546121,,True,,1492400547714,False,27862377,
150,#FF69B4,,False,hahn8solo,Mods saying nigga is sweet?,clintstevens,1492400535051,138051,,,#FF69B4,Hahn8solo,,ae1c2110-228a-480f-857b-f8c016c12d91,,False,,,86268118,1492400549163,,False,,1492400549377,False,90884945,
151,#E6C300,,False,chuckthegypsy,pharah,clintstevens,1492400535748,138748,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,ddd3a8bf-b6bb-4082-bb71-4e1a7ec7afe4,,False,,,86268118,1492400548636,,True,,1492400550205,False,27862377,
152,#8A2BE2,,False,mahler9,@Clintstevens me and my GF broke up yesterday.. plz send me ur love clint,clintstevens,1492400536770,139770,"subscriber/0,premium/1",,#8A2BE2,Mahler9,,4158dea2-1e67-46a7-80d4-0f5c6d134e39,,False,,,86268118,1492400551066,,True,,1492400551149,False,45501759,
153,#CD9FFE,,False,xenoda,yea what curly siad,clintstevens,1492400536868,139868,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,384ef896-8639-4b69-af72-528af4f1ad25,,True,,,86268118,1492400531110,,True,,1492400551324,False,53569589,mod
154,#00CCC9,,False,superenergiez,CURLY SAID IT enerGZ,clintstevens,1492400538230,141230,"subscriber/0,bits/1000",,#00CCC9,SuperEnergiez,,6b0d8cc1-25c4-4bcc-865f-f494dd23d1a0,,False,,,86268118,1492400535515,,True,,1492400552634,False,30477322,
155,#008000,,False,glaukopes,DansGame,clintstevens,1492400539848,142848,,,#008000,glaukopes,"{'33': [[0, 7]]}",783d1111-17f1-49e1-bbe7-89d0711cfe39,,False,,,86268118,1492400553749,,False,,1492400554300,False,104820006,
156,,,False,hairlessrat,@ClintStevens say hi to me,clintstevens,1492400540962,143962,,,,hairlessrat,,02b928cb-5c93-4f9c-8dc5-22f02b7b1625,,False,,,86268118,1492400557952,,False,,1492400555424,False,135137786,
157,#008000,,False,cheezeburgerstick,"@ClintStevens, Why do you hate TriHard ?",clintstevens,1492400542177,145177,"subscriber/3,bits/1000",,#008000,Cheezeburgerstick,"{'120232': [[31, 37]]}",945f720d-4a1e-4ac9-bce8-ec00f4475302,,False,,,86268118,1492400556463,,True,,1492400556635,False,26526574,
158,,,False,hairlessrat,omg,clintstevens,1492400542858,145858,,,,hairlessrat,,772775dd-4da3-4d52-aa73-937e9f01e157,,False,,,86268118,1492400559800,,False,,1492400557274,False,135137786,
159,#FF0000,,False,abssgaming,Rocket chick is sick as fuck,clintstevens,1492400543328,146328,bits/1000,,#FF0000,ABSSGaming,,d6df3945-760b-4fa4-8d92-6d1e3895efb4,,False,,,86268118,1492400560562,,False,,1492400557772,False,58902245,
160,#CD9FFE,,False,xenoda,"@Clintstevens, chuck is a pharah/hanzo main",clintstevens,1492400544035,147035,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,f4f339b5-5b6c-40aa-8073-e6b1a56c0929,,True,,,86268118,1492400538302,,True,,1492400558506,False,53569589,mod
161,#FF6BB5,,False,lance_f4664,im a dike bitch one trick on OW clintW,clintstevens,1492400544688,147688,"subscriber/0,bits/100",,#FF6BB5,Lance_F4664,"{'79976': [[32, 37]]}",0245474d-d4eb-47e1-8cec-f8d1331f81f9,,False,,,86268118,1492400593312,,True,,1492400559133,False,47386101,
162,#CD9FFE,,False,xenoda,thats it,clintstevens,1492400545098,148098,"moderator/1,subscriber/12,bits/100",,#CD9FFE,xenoda,,5b191690-2969-4b48-b1e1-7dc46d117230,,True,,,86268118,1492400539326,,True,,1492400559550,False,53569589,mod
163,#F497DE,,False,bambiku,clinton,clintstevens,1492400545908,148908,"subscriber/3,bits/1000",,#F497DE,bambiku,,49f4120b-1df3-4fc0-aa1a-c596b014bcc5,,False,,,86268118,1492400555013,,True,,1492400560357,False,103531410,
164,#008000,,False,glaukopes,i'm pharah only FeelsBadMan,clintstevens,1492400546651,149651,,,#008000,glaukopes,,a888d6eb-082b-405d-9003-92c583e9e544,,False,,,86268118,1492400560541,,False,,1492400561089,False,104820006,
165,,,False,lunar_flowers,good evening! how are you doing?,clintstevens,1492400546925,149925,,,,lunar_flowers,,5e664553-ace7-4308-8f1c-bbd7a81a8408,,False,,,86268118,,,False,,1492400561345,False,151860868,
166,,,False,battlingpeter,!drankblood,clintstevens,1492400547772,150772,,,,battlingPeter,,24ce4088-8ee0-4d0c-b498-7a15579384f5,,False,,,86268118,1492400562282,,False,,1492400562237,False,141734893,
167,#FF69B4,,False,moobot,"I SAW CURLY DRINK BLOOD, GET HIM BabyRage",clintstevens,1492400547866,150866,moderator/1,,#FF69B4,Moobot,"{'22639': [[33, 40]]}",da072a91-20b5-47ca-96e6-7d9992380f29,,True,,,86268118,,,False,,1492400562326,False,1564983,mod
168,#5F9EA0,,False,shirazrl,gl today clint <3,clintstevens,1492400548438,151438,,,#5F9EA0,ShirazRL,"{'9': [[15, 16]]}",53659dbf-f076-41e8-99be-951100c8abed,,False,,,86268118,1492400562826,,False,,1492400562829,False,67468924,
169,#008000,,False,blink_templar,FeelsGoodMan,clintstevens,1492400548602,151602,,,#008000,blink_templar,,b214ac58-6040-40d2-841a-4e1e5204e89d,,False,,,86268118,1492400562110,,False,,1492400563047,False,24344733,
170,#8A2BE2,,False,fluxayy,Never even said hi @Clintstevens,clintstevens,1492400549454,152454,,,#8A2BE2,Fluxayy,,e3f138a3-668c-4750-bbfd-a0df90ca103a,,False,,,86268118,1492400565356,,False,,1492400563847,False,72532191,
171,,,False,sozechan,Lmao,clintstevens,1492400551155,154155,,,,sozechan,,8064e4b5-becc-44ed-aaae-aef3b7a3e8dd,,False,,,86268118,,,False,,1492400565578,False,153432330,
172,#8A2BE2,,False,mrkibbles48,HEY CLINT HOW YOU DOIN DADDY clintM,clintstevens,1492400553658,156658,"subscriber/3,bits/1000",,#8A2BE2,MrKibbles48,,ca64f7ed-d922-44c3-a68c-00c14771f8e7,,False,,,86268118,1492400567957,,True,,1492400568103,False,49201047,
173,#E6C300,,False,chuckthegypsy,I didnt like it,clintstevens,1492400554636,157636,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,8af9648e-ab46-4169-9333-8442e535577a,,False,,,86268118,1492400567518,,True,,1492400569065,False,27862377,
174,#CC8100,,False,fangolives,OH SHIT youre in temple of time only 30 sec into the run?! WR INC!,clintstevens,1492400554892,157892,premium/1,,#CC8100,FANGOlives,,30b4a23f-ead0-4bff-b0e4-f7f5d779e6fc,,False,,,86268118,1492400569192,,False,,1492400569271,False,116105355,
175,#00CCC9,,False,superenergiez,FeelsMakar CLINT YOU KILLED ME FeelsMakar I AM HERE TO HAUNT YOU FeelsMakar,clintstevens,1492400557885,160885,"subscriber/0,bits/1000",,#00CCC9,SuperEnergiez,,83453cf4-4be4-4e8a-aeb0-1ee40cc6b4e7,,False,,,86268118,1492400555144,,True,,1492400572336,False,30477322,
176,#FF0000,,False,abssgaming,Sexy arab girls with heavy weaponry Kreygasm,clintstevens,1492400558883,161883,bits/1000,,#FF0000,ABSSGaming,"{'41': [[36, 43]]}",5401b00a-cef3-4949-a5b0-781d52089664,,False,,,86268118,1492400576185,,False,,1492400573343,False,58902245,
177,#DAA520,,False,thirteenjhm13,bambi KonCha,clintstevens,1492400559798,162798,subscriber/3,,#DAA520,ThirteenJhm13,"{'160400': [[6, 11]]}",49b131a4-4e10-423f-898c-545ad23adef6,,False,,,86268118,1492400572609,,True,,1492400574243,False,35950973,
178,#FF0000,,False,dirtydan25,!lies,clintstevens,1492400560730,163730,"subscriber/0,premium/1",,#FF0000,DirtyDan25,,146074a3-dd4f-45a5-84b5-c720708bb5b9,,False,,,86268118,1492400577276,,True,,1492400575126,False,70246113,
179,#E6C300,,False,chuckthegypsy,but I got it recently,clintstevens,1492400561450,164450,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,ded0eee7-9e24-457e-a09b-ba240a908e32,,False,,,86268118,1492400574361,,True,,1492400575895,False,27862377,
180,#00CCC2,,False,shikatsui,Hi @Clintstevens clintHi,clintstevens,1492400561686,164686,"subscriber/3,premium/1",,#00CCC2,死活,"{'110475': [[17, 23]]}",2c95d5e9-51b0-42c3-9c91-6f81febd8cac,,False,,,86268118,1492400564462,,True,,1492400576144,False,59655664,
181,#E6C300,,False,chuckthegypsy,so now I wanna play with you,clintstevens,1492400566705,169705,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,e58619f4-cd33-4389-97db-e61aeef28447,,False,,,86268118,1492400579637,,True,,1492400581164,False,27862377,
182,#FF0000,,False,not_a_speedrunner,yo,clintstevens,1492400569005,172005,,,#FF0000,not_a_speedrunner,,41a0e9d9-7637-4853-80c0-c01cb88a5ac2,,False,,,86268118,1492400582865,,False,,1492400583457,False,94120565,
183,#E6C300,,False,chuckthegypsy,my favorite person,clintstevens,1492400569265,172265,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,,da9cc9b0-5fe6-40a3-9810-e861095ae24c,,False,,,86268118,1492400582155,,True,,1492400583692,False,27862377,
184,#F497DE,,False,bambiku,hey jhm rooHi,clintstevens,1492400569887,172887,"subscriber/3,bits/1000",,#F497DE,bambiku,"{'107182': [[8, 12]]}",c80dc0db-b289-4501-bc35-3e5091024363,,False,,,86268118,1492400579201,,True,,1492400584354,False,103531410,
185,#FF0000,,False,hurpyhooves,bambae rooLove,clintstevens,1492400570023,173023,"subscriber/3,bits/1000",,#FF0000,HurpyHooves,"{'92757': [[7, 13]]}",7face196-14a1-49bc-90ca-4568119c0c0f,,False,,,86268118,,,True,,1492400584475,False,39797784,
186,#008000,,False,blink_templar,isn't pharah bad?,clintstevens,1492400570093,173093,,,#008000,blink_templar,,a7c9024c-2a21-4680-9a7e-f3b98e7a9333,,False,,,86268118,1492400583551,,False,,1492400584486,False,24344733,
187,#E6C300,,False,chuckthegypsy,:),clintstevens,1492400570620,173620,"subscriber/12,premium/1",,#E6C300,ChuckTheGypsy,"{'1': [[0, 1]]}",a44a267b-e5e5-4323-ac82-71ea4c7e882c,,False,,,86268118,1492400583440,,True,,1492400585074,False,27862377,
188,#5F9EA0,,False,shirazrl,oh baby wr,clintstevens,1492400574608,177608,,,#5F9EA0,ShirazRL,,21b6e079-2e9a-4630-9a05-9d5538b33526,,False,,,86268118,1492400589024,,False,,1492400589062,False,67468924,
189,#8A2BE2,,False,mahler9,hi clint,clintstevens,1492400575658,178658,"subscriber/0,premium/1",,#8A2BE2,Mahler9,,8f98a498-6932-4283-b608-f71ea15b5fab,,False,,,86268118,1492400590017,,True,,1492400590120,False,45501759,
190,#5F9EA0,,False,shirazrl,inc,clintstevens,1492400575942,178942,,,#5F9EA0,ShirazRL,,1be2405c-bee0-4131-bd7a-ea44ead6fa30,,False,,,86268118,1492400590412,,False,,1492400590401,False,67468924,
191,#F497DE,,False,bambiku,heya hurpy rooLove,clintstevens,1492400577801,180801,"subscriber/3,bits/1000",,#F497DE,bambiku,"{'92757': [[11, 17]]}",27fa46a7-8f35-45fa-8f55-ca5dcfe18380,,False,,,86268118,1492400587007,,True,,1492400592189,False,103531410,
